Customer_ID,Age,Gender,Location,Subscription_Type,Account_Age_Months,Monthly_Spending,Total_Usage_Hours,Support_Calls,Late_Payments,Streaming_Usage,Discount_Used,Satisfaction_Score,Last_Interaction_Type,Complaint_Tickets,Promo_Opted_In,Churn
1899,20,Female,California,Basic,53,77.74,424,1,1,85,92,6,Neutral,4,1,1
8253,62,Male,Texas,Basic,4,23.1,135,7,2,67,89,5,Positive,1,0,0
2890,52,Female,New York,Basic,15,131.36,419,5,4,68,7,4,Neutral,1,1,1
5189,27,Male,California,Premium,31,105.38,484,9,4,67,97,2,Negative,0,0,1
2861,48,Male,Florida,Basic,54,187.4,225,4,2,38,57,8,Positive,0,0,1
6707,41,Female,Texas,Premium,14,188.87,103,0,1,8,37,2,Negative,0,0,1
6411,63,Female,California,Basic,22,192.63,69,9,0,70,44,10,Positive,2,0,0
7275,32,Female,Florida,Premium,36,167.71,467,3,3,32,88,5,Negative,2,1,0
6041,68,Female,Florida,Enterprise,16,154.39,201,1,2,16,52,7,Negative,1,0,1
6406,42,Female,Illinois,Enterprise,31,116.77,50,5,4,71,13,2,Positive,4,0,1
8456,64,Male,California,Enterprise,25,98.07,402,8,2,21,67,1,Neutral,1,0,0
6302,26,Female,Texas,Premium,34,107.34,171,8,2,51,17,10,Positive,2,0,1
7746,59,Male,Texas,Basic,30,104.19,98,7,2,10,74,9,Negative,3,0,0
6999,57,Male,California,Premium,19,99.55,142,0,3,78,95,5,Positive,2,0,0
5763,62,Female,Texas,Premium,23,181.86,204,4,4,94,40,5,Negative,0,1,1
1920,58,Female,Florida,Premium,26,174.94,291,7,0,97,72,10,Negative,3,0,1
7825,36,Male,Florida,Premium,37,56.28,190,5,2,1,46,3,Neutral,4,0,0
2366,34,Female,California,Enterprise,5,30.0,16,7,4,47,84,8,Positive,1,0,0
4160,34,Male,Illinois,Enterprise,16,138.99,336,5,0,21,20,9,Positive,2,1,0
4849,69,Female,New York,Premium,5,99.0,326,8,3,90,68,4,Neutral,0,0,1
6215,26,Male,California,Premium,54,56.25,124,2,4,87,26,2,Positive,1,0,1
6574,69,Female,Texas,Basic,25,162.09,132,0,2,82,9,8,Neutral,3,0,1
7596,37,Female,Texas,Basic,14,94.9,310,1,3,70,48,8,Positive,1,0,0
2903,39,Male,California,Enterprise,14,178.09,29,8,1,14,83,1,Neutral,0,0,1
7366,53,Female,Illinois,Premium,39,31.69,252,0,4,74,79,8,Negative,2,1,0
8665,18,Male,Texas,Enterprise,8,77.26,374,1,2,60,16,7,Neutral,2,0,0
7897,59,Male,Illinois,Premium,34,34.83,231,9,1,93,24,4,Positive,1,1,0
1872,26,Female,Texas,Premium,8,132.47,43,2,4,67,91,1,Neutral,3,1,0
7162,35,Female,California,Premium,59,60.24,246,6,0,78,4,10,Positive,2,0,1
1685,29,Female,New York,Premium,38,108.14,374,4,2,59,99,6,Neutral,3,1,0
8772,20,Female,California,Premium,31,96.92,46,9,1,51,83,8,Negative,4,1,1
1442,35,Female,California,Premium,32,115.88,451,4,2,50,81,8,Neutral,1,1,1
1320,68,Female,Texas,Basic,47,199.94,254,4,1,21,79,8,Negative,4,0,0
6622,66,Female,Florida,Enterprise,48,189.87,491,6,4,87,13,4,Negative,0,0,1
2923,45,Female,Illinois,Basic,59,134.47,302,4,1,49,9,10,Negative,1,0,1
3592,40,Male,New York,Enterprise,11,182.71,461,9,0,93,36,10,Neutral,0,1,1
2877,24,Male,New York,Basic,20,106.04,72,0,2,24,13,3,Negative,4,0,1
8398,42,Male,California,Basic,11,45.93,429,5,2,72,94,6,Neutral,1,0,1
8916,21,Female,Illinois,Enterprise,47,32.06,262,5,1,56,89,4,Positive,1,0,0
7415,41,Female,New York,Basic,13,64.66,305,9,1,36,73,8,Neutral,4,1,0
2867,57,Female,Florida,Premium,16,58.96,303,1,4,54,75,8,Negative,0,1,1
5486,69,Female,New York,Premium,38,166.23,52,0,3,10,61,7,Positive,2,0,1
8745,19,Male,Illinois,Basic,36,198.48,374,9,3,82,97,5,Positive,4,0,0
5055,59,Male,Illinois,Premium,41,136.74,115,6,3,37,76,5,Neutral,3,1,1
2691,46,Male,Texas,Basic,2,106.68,483,0,4,40,27,7,Positive,3,0,1
2193,30,Male,Texas,Basic,20,150.3,440,1,0,91,17,2,Negative,0,0,1
2705,53,Female,Florida,Basic,11,88.59,379,1,0,4,7,8,Neutral,0,0,1
8329,27,Female,Illinois,Basic,36,195.13,473,8,1,95,82,3,Negative,1,1,1
4793,32,Female,New York,Basic,42,73.5,181,0,3,49,10,4,Neutral,4,0,1
3216,65,Male,Illinois,Enterprise,8,83.2,30,2,4,0,49,2,Positive,3,1,0
5129,27,Male,Florida,Basic,51,12.21,413,3,3,8,93,2,Neutral,4,0,1
8764,46,Female,California,Basic,26,102.65,324,3,4,51,34,3,Positive,2,1,1
5103,66,Male,Florida,Basic,51,15.05,88,8,2,23,32,7,Neutral,2,0,1
4382,30,Male,New York,Basic,38,22.2,175,9,4,61,40,6,Negative,4,0,0
5687,56,Female,Illinois,Basic,31,138.54,473,5,4,25,2,10,Neutral,2,0,0
4453,65,Female,Illinois,Basic,40,199.73,179,8,3,31,98,10,Negative,1,1,1
1515,42,Female,Illinois,Enterprise,49,103.57,371,5,4,94,97,10,Neutral,1,1,0
8450,64,Male,New York,Basic,15,38.01,482,6,2,99,95,1,Negative,2,0,0
7271,58,Male,Illinois,Premium,8,55.53,38,4,1,97,87,2,Negative,4,1,1
3094,65,Male,Illinois,Basic,51,49.81,182,1,2,49,88,7,Neutral,2,1,0
2253,64,Male,Florida,Basic,53,99.94,476,6,3,47,52,3,Positive,1,0,1
8520,62,Female,Illinois,Premium,57,149.92,493,6,0,43,68,4,Positive,0,1,1
8366,29,Male,Florida,Premium,50,14.0,425,9,4,61,15,8,Negative,4,0,1
7448,68,Female,New York,Basic,49,87.72,247,1,3,87,37,9,Positive,4,1,0
4548,62,Female,Illinois,Basic,41,185.22,301,6,4,49,66,4,Neutral,1,0,0
4409,28,Female,Illinois,Premium,50,86.33,269,2,1,1,20,3,Neutral,0,0,0
2714,19,Male,California,Basic,47,56.17,10,7,0,79,64,9,Negative,4,0,0
8838,59,Male,Texas,Basic,30,44.39,484,4,3,31,86,5,Positive,0,1,1
4171,35,Female,New York,Basic,56,190.47,489,9,3,91,41,5,Negative,4,1,0
5969,54,Female,Illinois,Basic,6,38.0,277,3,3,52,2,2,Negative,3,0,0
1502,38,Female,Texas,Enterprise,16,67.9,394,5,4,25,16,8,Neutral,1,1,1
8596,34,Male,New York,Premium,14,52.09,67,2,0,63,63,2,Negative,4,0,0
8953,30,Female,Florida,Basic,55,96.27,41,6,1,1,83,6,Neutral,4,1,1
1020,34,Male,New York,Enterprise,45,107.21,217,7,3,19,9,10,Negative,2,0,1
3307,60,Female,California,Premium,15,45.65,342,7,0,32,73,8,Positive,4,1,0
4326,31,Male,Florida,Premium,41,44.28,230,1,3,90,37,9,Neutral,3,0,1
4974,22,Male,Illinois,Basic,16,168.9,72,2,1,10,80,1,Positive,0,0,1
1162,36,Male,Texas,Basic,55,54.6,186,7,4,63,61,8,Neutral,3,0,1
3943,44,Female,Illinois,Basic,36,174.81,459,1,4,30,94,1,Negative,4,0,0
3598,59,Female,Illinois,Premium,49,197.15,163,4,3,95,67,9,Negative,1,1,1
6483,32,Male,Illinois,Premium,46,17.88,341,4,3,19,21,9,Positive,1,0,0
5485,43,Male,Illinois,Basic,53,104.27,172,6,0,99,92,5,Negative,2,0,0
4263,69,Male,Florida,Premium,18,101.74,353,3,3,87,62,9,Positive,1,1,0
7510,47,Male,California,Premium,34,172.98,492,0,2,13,96,3,Positive,3,1,1
7398,60,Male,Illinois,Enterprise,59,29.26,196,0,0,11,95,9,Neutral,2,1,1
1185,45,Female,New York,Basic,46,18.12,60,9,4,32,6,7,Negative,0,1,1
7592,51,Male,Illinois,Premium,2,38.6,391,0,2,69,70,1,Negative,2,0,0
5580,46,Female,Illinois,Basic,43,151.67,465,6,0,91,98,1,Positive,3,1,1
4838,21,Female,California,Premium,40,110.04,220,6,1,38,78,5,Neutral,4,1,0
3281,64,Female,California,Basic,31,173.89,13,1,1,72,84,3,Neutral,4,0,0
3867,50,Male,California,Enterprise,32,128.29,451,5,4,87,17,8,Neutral,0,1,0
1766,63,Male,California,Basic,51,66.47,336,4,2,18,87,1,Positive,2,0,0
3029,44,Male,Texas,Premium,26,82.57,393,0,1,21,1,6,Negative,4,1,0
3242,29,Male,New York,Premium,29,75.39,201,1,3,17,32,7,Negative,3,1,1
1710,24,Female,California,Premium,1,163.67,122,6,2,45,73,8,Negative,1,0,1
6788,46,Male,New York,Premium,56,39.11,255,6,2,63,85,2,Positive,3,1,1
8803,38,Male,Florida,Basic,54,15.12,115,1,2,10,84,7,Negative,1,0,1
8429,33,Female,Florida,Premium,40,161.49,147,2,4,83,22,10,Positive,3,1,1
2646,53,Female,Florida,Premium,25,39.31,183,9,3,2,69,2,Positive,1,0,1
7871,42,Male,California,Enterprise,52,119.7,25,0,4,12,60,8,Positive,1,1,0
5533,56,Female,Illinois,Basic,37,161.6,219,4,0,87,86,8,Positive,1,0,1
8024,24,Female,New York,Premium,5,109.47,100,9,0,35,59,1,Negative,2,0,0
6445,36,Male,Florida,Basic,27,96.22,494,7,2,8,28,7,Positive,3,0,1
7877,62,Female,California,Premium,54,124.41,286,6,1,70,13,2,Neutral,0,0,0
8874,20,Female,Texas,Premium,54,190.89,373,4,4,5,19,5,Neutral,4,1,0
5515,38,Male,Illinois,Premium,44,14.67,384,5,2,86,65,6,Positive,3,0,1
3737,30,Male,California,Basic,7,107.48,331,5,0,49,71,2,Positive,1,1,0
8568,27,Male,Florida,Basic,41,170.81,14,7,0,52,63,2,Negative,2,0,1
1913,32,Male,Illinois,Enterprise,27,70.56,484,0,1,90,26,2,Positive,2,1,0
1590,57,Male,Texas,Premium,13,170.86,117,6,4,81,79,3,Positive,4,0,1
8123,47,Female,New York,Basic,4,60.18,14,1,1,13,94,6,Negative,4,0,0
4697,47,Male,California,Premium,3,37.99,201,4,1,72,15,8,Positive,2,0,1
3623,66,Female,Illinois,Premium,42,114.06,371,0,4,68,73,1,Positive,1,0,1
5360,43,Male,Florida,Enterprise,11,52.63,393,8,1,31,90,2,Positive,2,1,0
8311,27,Male,Illinois,Premium,46,23.65,164,4,4,5,94,5,Positive,1,0,0
1256,32,Female,Illinois,Premium,42,23.53,190,6,2,73,99,1,Negative,0,0,0
6996,51,Female,New York,Premium,26,126.02,182,4,0,83,70,1,Neutral,2,0,0
3980,67,Female,Florida,Basic,34,91.1,483,5,4,73,4,10,Negative,2,1,1
5291,20,Female,Texas,Basic,4,118.79,155,5,0,43,42,4,Negative,2,1,0
6751,69,Male,New York,Basic,45,167.61,67,0,1,63,81,6,Neutral,1,0,0
6041,68,Female,Florida,Enterprise,16,154.39,201,1,2,16,52,7,Negative,1,0,1
6650,64,Female,Texas,Basic,58,156.38,461,8,3,66,78,4,Positive,4,0,1
6870,29,Female,Illinois,Premium,54,125.84,390,9,0,66,21,1,Positive,0,1,1
2851,33,Male,New York,Premium,41,52.4,314,3,4,92,42,2,Positive,1,0,0
3870,42,Female,Florida,Basic,43,151.57,19,2,2,18,93,4,Neutral,4,0,1
1568,26,Female,California,Basic,50,44.15,407,1,4,26,79,3,Negative,4,0,1
7097,21,Male,Florida,Premium,40,45.62,437,0,2,56,85,9,Neutral,1,0,1
7538,38,Female,New York,Premium,17,180.0,439,7,3,44,56,5,Positive,3,1,1
6559,38,Male,California,Basic,41,14.93,244,2,1,66,84,3,Negative,4,1,1
5292,35,Female,California,Enterprise,34,150.5,281,0,4,56,50,2,Negative,3,0,1
7207,67,Female,Texas,Premium,4,106.24,463,6,2,19,91,10,Negative,1,0,1
7776,57,Female,Illinois,Premium,24,185.31,30,4,1,52,69,1,Negative,2,0,1
8888,60,Female,Texas,Basic,12,163.04,31,3,0,39,77,3,Negative,1,0,0
4986,20,Female,Texas,Premium,43,155.27,482,3,3,84,10,7,Positive,0,1,1
2248,44,Female,Texas,Basic,18,74.51,246,3,0,64,21,5,Neutral,1,1,1
1408,18,Male,California,Premium,57,117.95,33,1,3,29,1,7,Positive,3,0,1
5333,51,Female,Florida,Basic,10,57.67,154,3,0,39,92,2,Positive,4,1,1
5362,49,Male,Illinois,Basic,8,107.53,221,8,0,3,77,10,Neutral,4,0,1
6318,47,Female,New York,Basic,2,64.76,376,3,0,48,17,7,Neutral,0,1,0
4064,60,Male,California,Premium,25,198.6,214,5,4,57,5,5,Neutral,2,0,1
8751,67,Female,New York,Basic,21,25.75,89,6,2,66,46,5,Positive,4,1,1
1522,47,Male,Florida,Basic,3,59.56,484,6,1,27,39,1,Positive,1,0,1
4537,36,Female,Texas,Basic,37,113.38,28,4,0,26,75,10,Negative,2,0,1
7127,60,Male,Florida,Premium,55,146.73,150,2,2,58,52,1,Neutral,3,0,1
6511,26,Male,Illinois,Premium,35,111.13,42,6,2,6,75,10,Neutral,1,1,0
6150,19,Male,Illinois,Basic,54,154.29,60,8,3,69,56,10,Negative,3,0,0
5388,61,Female,New York,Basic,3,97.67,117,3,1,93,12,1,Negative,2,1,0
3704,25,Male,New York,Basic,17,139.97,333,5,3,60,84,4,Negative,2,0,0
7335,37,Female,Texas,Enterprise,36,57.87,66,6,0,74,81,3,Negative,1,1,0
5830,34,Male,California,Basic,43,69.42,232,3,3,26,94,10,Neutral,1,0,1
5828,21,Male,California,Basic,56,162.23,240,4,4,79,28,10,Positive,3,1,0
6844,44,Male,Texas,Enterprise,50,178.04,101,6,1,54,89,1,Neutral,4,1,0
8220,43,Male,Texas,Basic,38,60.23,214,9,4,52,47,2,Negative,0,1,1
5088,47,Female,New York,Premium,35,69.17,77,8,2,61,85,1,Neutral,2,0,0
4995,28,Male,California,Premium,29,80.85,364,8,0,73,74,1,Positive,4,1,1
8501,41,Female,Florida,Basic,53,111.74,458,9,1,16,87,4,Positive,1,0,0
4338,30,Male,Florida,Basic,31,44.79,365,4,4,73,68,9,Negative,0,1,1
3873,40,Female,Texas,Premium,13,109.95,113,2,3,92,81,6,Positive,4,0,0
7041,56,Male,California,Basic,51,193.43,156,9,2,83,78,2,Neutral,1,1,1
7892,54,Female,New York,Basic,49,19.36,335,1,3,63,72,1,Positive,4,0,1
3604,68,Male,Illinois,Premium,20,125.43,310,7,4,7,58,4,Negative,2,1,0
1020,34,Male,New York,Enterprise,45,107.21,217,7,3,19,9,10,Negative,2,0,1
1897,51,Male,Texas,Premium,24,61.18,130,7,1,86,27,6,Positive,4,1,0
6549,49,Male,California,Basic,41,146.57,207,2,2,12,59,6,Negative,1,1,1
6180,35,Female,Florida,Basic,11,172.06,416,7,0,88,11,10,Positive,4,1,1
4802,28,Female,New York,Basic,57,143.77,237,3,2,43,36,10,Positive,3,1,0
8487,67,Male,California,Enterprise,57,191.2,113,4,2,50,45,10,Neutral,0,1,1
1070,62,Male,Texas,Premium,11,134.61,139,7,3,36,4,6,Positive,0,0,0
3472,23,Male,Illinois,Basic,28,122.69,351,0,4,62,61,6,Negative,4,0,0
1059,60,Male,Illinois,Premium,2,23.13,354,2,0,17,13,2,Negative,0,0,0
5353,53,Male,Florida,Premium,10,159.58,167,2,2,79,35,3,Negative,3,1,0
7881,55,Male,New York,Premium,22,89.37,140,4,1,80,53,4,Positive,2,1,0
2040,24,Male,Texas,Premium,41,27.52,460,9,2,95,55,10,Positive,4,0,1
2182,23,Male,Texas,Basic,22,83.36,317,9,2,45,24,6,Negative,3,0,1
7222,22,Male,California,Premium,21,135.16,248,5,3,31,83,2,Neutral,2,1,1
6555,47,Female,Illinois,Enterprise,16,68.96,375,1,4,92,10,9,Negative,2,0,1
1479,20,Female,Florida,Basic,38,183.21,234,6,0,15,91,1,Negative,0,1,1
5213,45,Male,Florida,Basic,23,129.79,66,5,1,72,59,8,Neutral,4,0,1
5986,20,Female,New York,Basic,5,121.2,404,4,3,57,84,9,Negative,1,0,0
6605,36,Male,Florida,Enterprise,50,121.72,233,5,3,42,56,9,Negative,0,1,0
1648,56,Male,Illinois,Basic,46,37.22,109,1,0,70,25,7,Negative,0,0,0
1440,25,Female,Illinois,Basic,51,170.17,260,6,0,61,80,3,Neutral,2,1,1
4460,40,Male,Florida,Premium,25,72.2,382,7,1,59,93,2,Neutral,2,0,1
8164,49,Female,Texas,Premium,40,42.39,140,3,4,37,47,6,Neutral,0,1,1
1724,43,Female,California,Basic,31,158.16,423,4,4,92,13,5,Positive,0,0,1
6530,61,Male,Illinois,Basic,53,176.04,133,2,3,92,81,4,Positive,0,1,1
5230,59,Female,California,Basic,13,116.22,226,2,4,67,8,4,Negative,4,1,0
7583,18,Female,Illinois,Basic,33,171.35,85,4,4,13,21,4,Negative,1,1,0
5358,56,Male,New York,Basic,13,126.8,463,4,4,16,31,2,Negative,0,1,1
7814,22,Female,Florida,Basic,47,82.48,180,3,4,21,37,4,Neutral,4,0,1
2828,56,Male,Florida,Basic,8,118.26,121,5,4,48,16,1,Negative,1,1,0
3967,20,Female,California,Basic,26,35.4,200,0,2,78,28,2,Neutral,0,0,0
1412,23,Female,Texas,Premium,3,36.2,25,3,1,40,53,4,Negative,0,1,1
7807,50,Female,Texas,Premium,27,62.17,391,8,2,13,95,3,Negative,2,0,1
3805,28,Female,New York,Premium,16,88.06,202,3,1,90,1,7,Positive,3,1,1
8106,20,Male,Texas,Premium,18,189.9,258,2,1,35,35,9,Negative,0,0,1
5413,60,Female,Illinois,Premium,32,104.86,149,3,1,68,42,5,Positive,0,1,1
2284,48,Male,Texas,Enterprise,39,162.22,382,7,2,57,21,6,Neutral,2,0,1
6583,19,Male,California,Basic,8,148.83,194,8,1,82,71,2,Negative,0,0,1
8379,24,Male,Illinois,Premium,20,146.59,298,6,3,87,68,2,Neutral,2,0,0
5337,18,Male,Florida,Basic,43,13.88,253,9,2,59,73,7,Negative,3,1,0
7279,58,Female,Illinois,Premium,51,142.31,330,0,4,56,36,2,Negative,3,1,0
3999,47,Male,Florida,Enterprise,17,152.13,111,0,2,40,14,2,Positive,4,0,1
1406,18,Male,New York,Enterprise,54,37.97,157,9,3,52,1,2,Negative,3,0,1
3175,38,Female,Florida,Basic,52,167.12,410,9,4,56,55,7,Positive,3,0,1
3626,35,Male,California,Premium,49,62.88,234,8,0,34,66,10,Negative,4,1,1
3619,59,Male,Florida,Basic,49,176.89,152,8,1,94,20,3,Negative,4,1,0
1194,51,Male,California,Premium,9,181.02,445,1,4,73,21,6,Negative,1,0,1
3856,35,Female,New York,Basic,36,54.3,107,0,4,92,73,5,Neutral,0,0,0
5371,46,Male,Illinois,Premium,26,51.94,244,0,2,8,55,4,Positive,1,0,0
5269,57,Male,New York,Basic,20,58.29,474,4,3,20,83,7,Neutral,3,0,0
1867,40,Female,New York,Enterprise,29,123.55,443,6,2,74,0,7,Negative,0,1,1
6900,60,Female,New York,Enterprise,49,131.02,492,3,4,92,15,10,Positive,3,1,0
2336,62,Female,California,Premium,7,101.94,480,0,4,96,36,5,Neutral,3,1,0
2681,62,Male,Illinois,Premium,8,117.16,46,2,4,91,8,8,Negative,4,1,0
7311,51,Female,Illinois,Premium,1,106.57,313,5,3,85,3,1,Positive,4,1,0
1435,55,Female,California,Basic,31,76.29,379,0,1,90,77,9,Positive,1,0,0
5293,54,Female,California,Premium,6,120.07,281,1,3,58,25,3,Neutral,1,1,0
2065,40,Male,Florida,Enterprise,30,79.85,483,5,0,16,11,1,Neutral,4,0,1
6717,23,Female,New York,Basic,27,105.24,199,2,1,67,75,7,Neutral,1,1,0
2607,19,Female,Illinois,Premium,54,155.31,185,5,2,37,19,2,Positive,1,1,1
5262,29,Female,New York,Premium,22,138.14,34,2,1,65,56,10,Negative,0,0,1
8089,56,Male,Illinois,Basic,17,135.43,396,8,1,7,11,6,Neutral,3,0,0
2709,32,Female,New York,Premium,45,119.92,413,5,4,78,52,1,Positive,2,0,1
1812,31,Male,Illinois,Premium,40,53.38,418,7,1,64,18,9,Neutral,0,0,0
1493,66,Female,Florida,Premium,55,39.81,148,4,2,90,25,2,Negative,1,0,0
2717,65,Male,Florida,Enterprise,52,143.7,77,6,2,52,71,5,Positive,4,1,0
8856,55,Male,Texas,Basic,8,160.51,216,5,4,45,52,1,Negative,0,1,0
8380,48,Male,Texas,Basic,28,171.23,387,9,2,26,75,1,Positive,0,1,1
1025,24,Female,Texas,Premium,45,187.24,287,4,4,91,36,8,Neutral,1,0,0
4102,21,Female,California,Basic,26,116.55,187,7,4,75,67,3,Negative,3,1,1
1955,53,Male,Florida,Premium,30,74.99,421,7,2,5,22,2,Positive,2,1,1
7038,37,Female,New York,Basic,2,153.84,322,6,1,30,0,3,Negative,2,0,0
1729,23,Female,Texas,Premium,50,64.69,14,8,3,85,61,8,Negative,4,1,0
2763,23,Female,Texas,Premium,3,89.65,13,7,2,16,79,9,Positive,2,1,1
4288,30,Female,Texas,Premium,43,185.28,145,4,0,94,48,8,Negative,3,0,1
3190,38,Male,Texas,Enterprise,50,159.18,212,8,4,39,24,4,Positive,0,1,0
8343,41,Female,California,Basic,19,156.71,133,5,1,77,60,3,Positive,2,1,0
6835,59,Female,Illinois,Premium,49,165.11,100,4,2,56,59,4,Positive,1,1,0
7886,47,Female,Illinois,Premium,9,128.44,202,3,4,95,23,7,Neutral,3,0,0
3663,49,Male,New York,Premium,26,198.4,211,0,1,30,75,2,Neutral,0,0,0
2555,29,Male,Texas,Premium,48,101.63,163,9,4,97,61,2,Positive,3,0,0
5923,23,Female,California,Premium,32,51.66,246,2,1,47,42,10,Neutral,3,1,0
7353,67,Male,Florida,Basic,36,137.64,351,9,2,9,39,6,Positive,3,0,0
1103,35,Male,Florida,Basic,52,180.7,294,1,1,89,65,5,Positive,0,1,1
6560,59,Male,Florida,Basic,22,112.15,349,7,4,89,47,8,Positive,1,1,1
1549,56,Female,California,Premium,57,173.15,308,2,2,1,5,4,Negative,0,0,1
8777,27,Female,Florida,Enterprise,43,142.04,266,5,1,37,82,2,Neutral,4,1,0
5967,41,Female,Florida,Premium,8,110.05,73,8,3,18,54,10,Neutral,1,0,1
5246,69,Female,California,Basic,54,59.84,499,0,3,84,44,8,Positive,1,0,0
6142,23,Female,California,Basic,52,57.82,281,0,4,81,89,3,Negative,0,1,0
1385,55,Male,California,Enterprise,3,14.99,207,0,0,15,34,4,Negative,0,0,0
6893,49,Male,New York,Premium,35,134.71,469,6,3,40,49,1,Positive,0,0,1
4156,39,Male,Texas,Basic,30,118.14,106,4,0,77,29,4,Negative,0,0,1
4566,67,Female,California,Premium,32,132.93,407,1,3,68,32,2,Positive,3,1,1
1886,21,Male,Florida,Basic,20,73.92,51,9,4,11,9,10,Negative,4,1,1
6856,67,Male,Illinois,Basic,10,100.51,495,6,0,38,83,5,Neutral,4,1,0
4485,25,Female,Florida,Premium,49,62.38,274,3,3,68,69,5,Negative,4,0,1
1452,26,Male,Texas,Premium,16,26.26,160,9,2,59,34,10,Neutral,1,0,1
1756,60,Male,Texas,Premium,58,98.77,51,6,2,84,34,4,Positive,1,0,0
2250,61,Male,Texas,Premium,5,140.61,382,7,0,90,16,9,Negative,2,1,0
8331,51,Female,California,Premium,55,128.49,409,7,4,69,47,3,Neutral,1,0,0
2147,65,Male,New York,Basic,22,59.08,46,2,4,31,57,9,Positive,0,1,1
3329,47,Male,California,Premium,55,161.55,474,4,0,25,66,6,Negative,2,1,1
8425,32,Male,California,Premium,20,194.79,331,7,1,11,7,1,Positive,2,1,0
5107,22,Male,Illinois,Premium,56,199.33,391,2,3,4,63,4,Positive,2,1,1
5494,47,Male,New York,Premium,29,191.19,484,5,0,37,5,4,Neutral,0,0,1
6423,44,Female,Illinois,Premium,59,113.54,494,4,4,58,67,8,Negative,4,0,0
3846,59,Male,New York,Basic,7,193.8,95,3,4,94,23,9,Neutral,2,1,1
6893,49,Male,New York,Premium,35,134.71,469,6,3,40,49,1,Positive,0,0,1
3992,40,Female,Texas,Basic,21,19.65,10,5,1,55,39,4,Negative,3,1,0
5341,18,Female,Florida,Premium,47,73.37,195,8,3,29,39,1,Neutral,0,0,0
1954,33,Male,New York,Basic,23,108.08,479,5,0,89,97,7,Positive,0,1,0
4000,43,Female,Illinois,Enterprise,46,20.35,200,8,0,11,56,1,Negative,3,0,1
4873,33,Female,Illinois,Basic,42,131.19,421,0,3,89,96,4,Neutral,1,1,1
8176,29,Female,Florida,Premium,39,37.25,186,3,3,32,32,7,Neutral,0,1,1
5984,24,Female,Texas,Premium,28,10.52,250,2,0,42,89,5,Negative,1,1,1
3180,45,Male,California,Premium,8,51.86,327,5,4,63,92,3,Neutral,4,0,0
6735,42,Male,Illinois,Basic,3,147.25,118,4,0,33,79,4,Neutral,3,1,1
2242,24,Female,Florida,Basic,11,109.51,387,4,2,27,67,1,Positive,1,0,0
6369,27,Female,Texas,Basic,7,56.26,131,4,1,75,79,8,Positive,0,0,0
6146,65,Male,Texas,Enterprise,27,53.11,91,6,4,77,6,5,Positive,0,0,0
4300,60,Female,Florida,Basic,58,57.16,489,4,0,65,45,10,Negative,3,0,1
2106,68,Male,Texas,Basic,2,84.31,409,0,1,66,73,4,Positive,4,0,1
3395,47,Male,Illinois,Premium,48,32.77,335,9,1,14,68,6,Positive,0,1,0
6611,67,Female,Illinois,Basic,23,11.68,251,9,4,84,86,1,Positive,4,0,1
7319,40,Female,New York,Basic,2,119.78,379,1,4,80,22,9,Positive,0,0,0
3831,42,Female,Texas,Premium,22,18.94,298,7,3,77,12,5,Positive,0,1,1
6784,69,Male,California,Basic,8,13.11,62,7,1,5,99,5,Positive,2,1,1
8445,42,Male,Illinois,Premium,5,105.32,422,0,2,1,89,9,Neutral,0,1,0
2469,39,Female,California,Basic,42,63.31,471,1,4,31,25,2,Neutral,4,0,1
8138,58,Female,California,Premium,20,53.2,184,6,0,91,38,8,Negative,1,1,1
7414,42,Female,Texas,Premium,41,79.69,298,5,2,96,43,5,Neutral,3,0,0
7570,18,Female,Florida,Basic,59,139.95,219,0,4,6,66,7,Negative,1,0,1
4570,30,Female,Illinois,Enterprise,41,79.24,286,1,1,36,93,7,Negative,0,0,1
2778,28,Female,Florida,Basic,58,194.49,362,5,0,20,78,7,Negative,0,1,1
3163,65,Male,Texas,Premium,21,38.49,380,4,4,79,5,2,Positive,2,1,0
4632,55,Female,Texas,Premium,50,178.41,308,5,2,1,51,1,Positive,3,0,0
3732,40,Male,California,Basic,2,89.17,377,7,3,8,17,3,Neutral,3,1,1
6829,21,Female,Illinois,Basic,49,87.34,304,5,0,96,90,1,Positive,1,0,0
4214,36,Male,Texas,Enterprise,22,89.7,260,7,1,86,71,8,Positive,4,0,0
4042,52,Female,California,Basic,41,48.51,376,2,4,77,99,3,Positive,0,0,0
4139,63,Male,Illinois,Premium,38,20.04,75,4,1,56,20,6,Negative,1,1,0
8487,67,Male,California,Enterprise,57,191.2,113,4,2,50,45,10,Neutral,0,1,1
3331,20,Male,Texas,Premium,40,59.3,397,4,1,33,13,5,Negative,3,0,1
1802,37,Male,Florida,Enterprise,35,62.3,427,0,0,17,86,6,Negative,3,0,1
2893,32,Female,Illinois,Premium,1,71.95,46,8,1,42,27,6,Positive,1,0,1
6757,42,Female,Illinois,Basic,24,96.3,132,5,2,95,50,4,Positive,4,1,1
6920,68,Male,Illinois,Enterprise,39,36.32,303,6,3,15,67,5,Neutral,4,1,0
5853,41,Male,Illinois,Premium,56,118.34,313,1,1,70,96,4,Negative,0,1,0
2230,24,Male,New York,Basic,50,68.92,344,2,1,39,91,6,Negative,2,0,0
7673,26,Male,New York,Basic,7,88.21,14,0,1,57,96,4,Neutral,3,1,0
8811,36,Female,Illinois,Basic,29,26.1,93,4,2,18,42,3,Neutral,1,1,1
